City_ID,NAME,state,place,population_total,population_male,population_female,population_median_age,population_median_age_male,population_median_age_female,population_total_2,population_18_to_24,population_25_to_34,population_35_to_44,population_45_to_54,population_55_to_64
1905,"Greer city, South Carolina",45,30985,38429,18538,19891,36.5,33.1,41.9,19220,1805,2976,2491,2740,1578
1906,"Hanahan city, South Carolina",45,32065,19220,9011,10209,32.6,33.4,31.7,38073,1284,1917,3428,4330,7736
1907,"Hilton Head Island town, South Carolina",45,34045,38073,17893,20180,59.6,61.1,58.2,24214,1751,3110,4602,2144,3693
1908,"Lexington town, South Carolina",45,41335,24214,13050,11164,39.8,37.7,42.6,25642,2470,2341,4769,2999,3323
1909,"Mauldin city, South Carolina",45,45115,25642,13072,12570,42.1,37.6,43.6,92398,3042,9648,16247,11655,14192
1910,"Mount Pleasant town, South Carolina",45,48535,92398,46148,46250,43.0,42.5,43.4,37109,3101,5344,4621,2769,8471
1911,"Myrtle Beach city, South Carolina",45,49075,37109,18258,18851,50.2,40.6,57.0,24406,632,2946,3149,3268,3406
1912,"North Augusta city, South Carolina",45,50695,24406,11765,12641,45.3,45.8,44.7,117463,11970,22902,17099,13475,12077
1913,"North Charleston city, South Carolina",45,50875,117463,56047,61416,34.6,33.0,35.9,19727,451,841,1468,2794,4021
1914,"North Myrtle Beach city, South Carolina",45,51280,19727,9874,9853,62.3,61.0,62.6,74107,9214,10212,9665,10349,7744
1915,"Rock Hill city, South Carolina",45,61405,74107,33811,40296,34.8,33.5,36.0,22737,2323,4202,3336,1957,2516
1916,"St. Andrews CDP, South Carolina",45,62395,22737,10844,11893,34.5,31.7,36.3,24694,1933,3250,3834,3665,2846
1917,"Simpsonville city, South Carolina",45,66580,24694,12864,11830,44.1,43.4,44.4,24999,1502,3228,2682,2846,4313
1918,"Socastee CDP, South Carolina",45,67390,24999,12624,12375,39.5,39.9,39.5,38400,4829,4941,5205,3065,5649
1919,"Spartanburg city, South Carolina",45,68290,38400,17866,20534,35.2,33.2,36.0,52769,2234,6659,9292,5704,5693
1920,"Summerville town, South Carolina",45,70270,52769,23513,29256,37.4,37.7,37.1,42980,5373,5487,4889,4185,5919
1921,"Sumter city, South Carolina",45,70405,42980,21570,21410,35.9,32.8,41.1,24197,3733,3938,2697,2144,2697
1922,"Taylors CDP, South Carolina",45,71395,24197,11893,12304,32.7,31.0,33.0,21373,1248,2583,3713,2387,2631
1923,"Wade Hampton CDP, South Carolina",45,73870,21373,10428,10945,39.8,39.4,40.5,20059,2630,3178,2814,1936,1925
1924,"West Columbia city, South Carolina",45,75850,20059,8452,11607,37.3,37.9,35.6,28594,3196,2839,3717,2982,3461
1925,"Aberdeen city, South Dakota",46,00100,28594,13841,14753,36.2,34.7,38.0,23806,9326,2456,2385,1808,1755
1926,"Brookings city, South Dakota",46,07580,23806,12262,11544,24.2,24.4,23.4,76173,7460,9826,9135,8138,9547
1927,"Rapid City city, South Dakota",46,52980,76173,40130,36043,38.3,34.8,40.4,196528,17859,27789,30523,21447,22597
1928,"Sioux Falls city, South Dakota",46,59020,196528,98502,98026,35.9,35.6,36.1,22925,2709,2329,3198,2566,2644
1929,"Watertown city, South Dakota",46,69300,22925,12004,10921,38.7,36.5,40.2,57328,3913,6930,7677,5092,8900
1930,"Bartlett city, Tennessee",47,03440,57328,29083,28245,38.9,35.0,42.1,45496,3037,2726,4255,8540,7522
1931,"Brentwood city, Tennessee",47,08280,45496,22751,22745,47.4,47.2,47.7,27528,2534,4337,2766,3294,4026
1932,"Bristol city, Tennessee",47,08540,27528,11573,15955,42.4,43.0,41.3,182111,19476,29441,21431,18144,23502
1933,"Chattanooga city, Tennessee",47,14000,182111,86849,95262,37.0,35.6,37.9,170966,20354,31031,22682,17400,16060
1934,"Clarksville city, Tennessee",47,15160,170966,85106,85860,29.9,28.4,31.0,47958,6260,7671,5325,5450,4048
1935,"Cleveland city, Tennessee",47,15400,47958,23690,24268,31.7,30.5,35.1,51345,4267,5267,7238,6829,8989
1936,"Collierville town, Tennessee",47,16420,51345,25720,25625,41.7,42.5,39.2,43342,2739,6063,6163,5114,5814
1937,"Columbia city, Tennessee",47,16540,43342,18353,24989,36.4,36.9,34.8,35141,6985,4393,3887,3472,3854
1938,"Cookeville city, Tennessee",47,16920,35141,17068,18073,34.3,32.0,36.3,22913,1560,3793,2613,2281,2528
1939,"East Ridge city, Tennessee",47,22720,22913,10322,12591,40.8,41.2,40.6,24419,1843,1184,3225,3748,3483
1940,"Farragut town, Tennessee",47,25760,24419,12000,12419,45.7,46.0,45.5,85473,9141,9319,13400,13728,7798
1941,"Franklin city, Tennessee",47,27740,85473,40544,44929,39.5,39.5,39.5,46918,3659,6821,6497,6369,4878
1942,"Gallatin city, Tennessee",47,28540,46918,22482,24436,40.7,38.0,43.2,41030,2009,2984,5051,5900,4020
1943,"Germantown city, Tennessee",47,28960,41030,19621,21409,44.5,44.6,44.5,62256,3134,8808,8552,8456,7754
1944,"Hendersonville city, Tennessee",47,33280,62256,30393,31863,40.0,39.1,40.4,68114,8628,8795,8822,6505,7164
1945,"Jackson city, Tennessee",47,37640,68114,30570,37544,34.7,33.9,34.9,70889,11021,10195,8806,6408,8903
1946,"Johnson City city, Tennessee",47,38320,70889,32908,37981,35.6,35.7,35.5,54245,3676,6577,6663,6643,6679
1947,"Kingsport city, Tennessee",47,39560,54245,27020,27225,40.3,39.9,40.9,192657,33225,31393,24002,19035,23626
1948,"Knoxville city, Tennessee",47,40000,192657,94692,97965,33.6,32.4,35.5,39089,3951,4244,6238,4847,3748
1949,"La Vergne city, Tennessee",47,41200,39089,18549,20540,31.8,28.1,35.6,40901,4170,5797,5954,5542,5224
1950,"Lebanon city, Tennessee",47,41520,40901,20161,20740,41.4,36.5,42.6,32265,2998,3457,5250,3283,3248
1951,"Maryville city, Tennessee",47,46380,32265,15557,16708,37.2,37.4,37.1,628118,59826,103144,79640,67093,72133
1952,"Memphis city, Tennessee",47,48000,628118,296266,331852,34.3,32.9,35.7,30766,2396,4297,3442,4487,2613
1953,"Morristown city, Tennessee",47,50280,30766,15119,15647,38.3,36.6,39.6,40769,1882,4649,6063,5236,5203
1954,"Mount Juliet city, Tennessee",47,50780,40769,21569,19200,41.0,39.7,42.8,157509,23450,27195,18499,20726,16796
1955,"Murfreesboro city, Tennessee",47,51560,157509,78472,79037,32.6,31.6,33.5,678845,66488,138135,98711,76023,74039
1956,"Nashville-Davidson metropolitan government (balance), Tennessee",47,52006,678845,327201,351644,34.9,34.5,35.2,33896,2259,3570,4378,3687,4095
1957,"Oak Ridge city, Tennessee",47,55120,33896,16013,17883,41.9,39.5,45.4,19577,2049,2730,2389,1904,2695
1958,"Sevierville city, Tennessee",47,67120,19577,9511,10066,39.9,40.5,39.7,23068,2541,2939,3498,2422,1934
1959,"Shelbyville city, Tennessee",47,67760,23068,11904,11164,30.9,30.2,37.6,55517,5135,8500,10192,6736,6961
1960,"Smyrna town, Tennessee",47,69420,55517,26627,28890,36.6,37.6,34.8,56647,4332,7954,11870,5382,4261
1961,"Spring Hill city, Tennessee",47,70580,56647,29244,27403,30.1,29.0,32.7,23770,976,3810,3555,2229,3309
1962,"Tullahoma city, Tennessee",47,75320,23770,11109,12661,35.8,38.3,33.3,129601,18943,19220,17622,12102,13110
1963,"Abilene city, Texas",48,01000,129601,65590,64011,32.6,32.3,33.3,21939,2300,3121,2157,1654,1349
1964,"Alamo city, Texas",48,01576,21939,10960,10979,23.6,23.4,24.0,106868,7652,9997,15517,18138,13455
1965,"Allen city, Texas",48,01924,106868,51495,55373,40.8,41.0,40.5,24202,4016,3534,2296,1999,1316
1966,"Alton city, Texas",48,02212,24202,12006,12196,22.4,20.5,25.1,27578,2252,2278,5426,3020,4436
1967,"Alvin city, Texas",48,02272,27578,12640,14938,42.4,43.1,41.8,198781,19781,28138,26502,21644,22069
1968,"Amarillo city, Texas",48,03000,198781,95994,102787,34.7,32.8,36.1,392802,39448,64260,53795,46713,45145
1969,"Arlington city, Texas",48,04000,392802,197699,195103,34.7,33.0,36.4,85808,5820,15249,14163,11517,7379
1970,"Atascocita CDP, Texas",48,04462,85808,45251,40557,34.8,34.4,35.7,964000,94219,218082,167737,113916,93477
1971,"Austin city, Texas",48,05000,964000,490445,473555,34.4,34.2,34.6,27154,2035,2674,4397,2769,3115
1972,"Balch Springs city, Texas",48,05372,27154,13192,13962,31.1,25.0,35.3,21327,1447,5723,1107,3172,1364
1973,"Bay City city, Texas",48,05984,21327,10822,10505,33.4,33.4,33.4,79676,6705,12232,9548,7468,9073
1974,"Baytown city, Texas",48,06128,79676,39025,40651,31.8,32.3,31.2,112559,12102,15713,13519,10163,14902
1975,"Beaumont city, Texas",48,07000,112559,55018,57541,35.3,34.4,36.5,49184,5015,7422,7434,6248,5987
1976,"Bedford city, Texas",48,07132,49184,22007,27177,38.3,38.5,37.9,24727,3937,4291,2492,2121,3284
1977,"Belton city, Texas",48,07492,24727,11472,13255,32.2,32.1,34.1,24606,997,3220,3274,2655,2137
1978,"Benbrook city, Texas",48,07552,24606,11943,12663,37.5,36.4,38.7,26657,2755,5280,4384,3251,2041
1979,"Big Spring city, Texas",48,08236,26657,15173,11484,35.2,35.8,35.1,187840,23941,24763,22487,24210,14711
1980,"Brownsville city, Texas",48,10768,187840,89113,98727,29.9,28.9,31.5,24505,1244,2918,3454,4196,2626
1981,"Brushy Creek CDP, Texas",48,10897,24505,12441,12064,38.6,33.9,39.8,86851,13757,15393,11050,8122,8048
1982,"Bryan city, Texas",48,10912,86851,43764,43087,31.2,30.0,32.7,52013,3395,6118,9157,7020,4279
1983,"Burleson city, Texas",48,11428,52013,25635,26378,35.2,33.9,36.2,36864,1129,2408,4813,5734,6501
1984,"Canyon Lake CDP, Texas",48,12580,36864,18670,18194,47.5,48.6,46.0,132569,10107,20961,21698,16855,17698
1985,"Carrollton city, Texas",48,13024,132569,64534,68035,37.4,36.3,38.4,48421,4698,4665,6568,6279,4776
1986,"Cedar Hill city, Texas",48,13492,48421,22556,25865,32.7,23.9,35.4,78326,5849,11093,13742,10420,8740
1987,"Cedar Park city, Texas",48,13552,78326,40614,37712,37.0,36.8,37.4,39472,4272,4605,5259,4499,2271
1988,"Channelview CDP, Texas",48,14236,39472,20870,18602,27.7,25.1,30.9,33475,3587,2534,6680,4750,3205
1989,"Cibolo city, Texas",48,14920,33475,16568,16907,36.4,36.3,36.5,31996,2725,3832,4771,3575,4621
1990,"Cleburne city, Texas",48,15364,31996,17234,14762,37.5,34.7,41.1,23713,2062,3174,3038,2883,2761
1991,"Cloverleaf CDP, Texas",48,15628,23713,11642,12071,31.8,32.4,31.2,120032,43556,17439,11726,8345,7771
1992,"College Station city, Texas",48,15976,120032,61402,58630,22.9,22.7,23.1,25978,1143,1701,4038,4441,4048
1993,"Colleyville city, Texas",48,15988,25978,13636,12342,47.5,44.7,49.9,94401,11693,15086,13535,10088,7850
1994,"Conroe city, Texas",48,16432,94401,47750,46651,33.8,29.6,35.8,28645,2973,3907,4177,4123,3395
1995,"Converse city, Texas",48,16468,28645,14312,14333,35.6,33.7,39.2,42126,1759,3688,7460,7513,6028
1996,"Coppell city, Texas",48,16612,42126,22831,19295,42.9,42.0,43.7,37157,2105,6273,5807,5263,3302
1997,"Copperas Cove city, Texas",48,16624,37157,16914,20243,34.6,35.0,34.2,22607,1351,2409,3702,4025,4183
1998,"Corinth city, Texas",48,16696,22607,12707,9900,44.0,40.3,46.5,317768,32976,43998,43365,36905,36681
1999,"Corpus Christi city, Texas",48,17000,317768,156786,160982,36.4,35.4,37.8,25205,3215,2820,2611,2304,3233
2000,"Corsicana city, Texas",48,17060,25205,12978,12227,34.9,28.1,46.0,20368,1576,3144,3493,2986,1468
2001,"Crowley city, Texas",48,17960,20368,10568,9800,33.9,27.9,37.3,1288441,121452,240097,180741,147385,144370
2002,"Dallas city, Texas",48,19000,1288441,650475,637966,33.7,33.5,33.9,33678,3183,3560,6715,2516,3395
2003,"Deer Park city, Texas",48,19624,33678,16414,17264,34.9,34.9,34.9,35039,3470,3952,3479,4296,3518
2004,"Del Rio city, Texas",48,19792,35039,18387,16652,33.8,30.4,40.1,25177,2554,2603,1788,4046,3555
2005,"Denison city, Texas",48,19900,25177,11810,13367,45.5,36.3,48.4,148139,32104,27489,13325,19734,13801
2006,"Denton city, Texas",48,19972,148139,71427,76712,31.1,31.0,31.2,55725,4378,4219,9008,7053,7600
2007,"DeSoto city, Texas",48,20092,55725,25262,30463,41.9,42.2,41.0,39800,2717,3144,4721,6178,5443
2008,"Duncanville city, Texas",48,21628,39800,18367,21433,43.5,44.3,42.8,28598,1187,6127,2530,3291,2330
2009,"Eagle Pass city, Texas",48,21892,28598,14648,13950,29.2,28.8,29.7,102477,10466,16662,13236,10817,10717
2010,"Edinburg city, Texas",48,22660,102477,46748,55729,31.8,31.1,33.1,678422,72234,102293,86715,76414,74156
2011,"El Paso city, Texas",48,24000,678422,334345,344077,34.3,32.4,36.3,21239,1122,3494,2742,2103,2483
2012,"Ennis city, Texas",48,24348,21239,11506,9733,37.8,26.3,44.8,60503,4999,11014,8695,7386,7690
2013,"Euless city, Texas",48,24768,60503,29344,31159,34.5,34.1,35.2,36450,2391,8261,5806,3371,4940
2014,"Farmers Branch city, Texas",48,25452,36450,18416,18034,35.7,35.0,37.4,25249,755,3417,4750,2374,1463
2015,"Fate city, Texas",48,25572,25249,10669,14580,32.9,32.8,33.0,78375,7882,5537,10250,14752,12520
2016,"Flower Mound town, Texas",48,26232,78375,40655,37720,42.6,41.6,43.3,27259,3746,3066,3102,4902,2970
2017,"Forney city, Texas",48,26604,27259,14678,12581,42.0,33.8,42.3,36529,15012,6856,3055,1051,307
2018,"Fort Hood CDP, Texas",48,26736,36529,24236,12293,21.9,21.8,22.7,940437,92688,146975,135901,113630,97407
2019,"Fort Worth city, Texas",48,27000,940437,449770,490667,32.9,33.1,32.7,22283,3431,2396,4137,2653,2828
2020,"Fresno CDP, Texas",48,27540,22283,12276,10007,35.8,34.1,38.6,43281,3119,2434,4770,8766,4986
2021,"Friendswood city, Texas",48,27648,43281,21077,22204,40.5,38.8,43.0,210735,15402,23317,37923,35915,18031
2022,"Frisco city, Texas",48,27684,210735,103878,106857,37.1,37.4,36.5,25172,376,1912,5395,4039,1559
2023,"Fulshear city, Texas",48,27876,25172,12661,12511,37.6,37.4,37.6,53222,5835,9338,6081,5697,7309
2024,"Galveston city, Texas",48,28068,53222,26511,26711,39.4,38.2,40.9,241870,23212,35602,28350,31132,26904
2025,"Garland city, Texas",48,29000,241870,116873,124997,33.1,31.4,35.4,75407,5598,10406,7972,8194,7229
2026,"Georgetown city, Texas",48,29336,75407,37538,37869,41.1,38.3,45.3,197338,19625,26090,26774,24903,25294
2027,"Grand Prairie city, Texas",48,30464,197338,96783,100555,34.1,33.0,35.0,50877,4688,7839,6197,7205,7802
2028,"Grapevine city, Texas",48,30644,50877,27335,23542,36.8,36.2,39.5,29573,2492,6836,2867,2718,3761
2029,"Greenville city, Texas",48,30920,29573,14328,15245,32.8,30.4,39.6,45743,4357,7692,6414,6147,4127
2030,"Haltom City city, Texas",48,31928,45743,24149,21594,32.7,32.2,32.9,33544,3340,4781,5531,3373,3211
2031,"Harker Heights city, Texas",48,32312,33544,16735,16809,32.8,33.0,32.5,71928,3833,10148,8645,6576,8682
2032,"Harlingen city, Texas",48,32372,71928,36352,35576,36.7,32.7,41.7,22530,1888,4722,4143,2078,1734
2033,"Horizon City city, Texas",48,34832,22530,11861,10669,29.9,27.2,31.6,2287047,228237,390310,349067,269765,239238
2034,"Houston city, Texas",48,35000,2287047,1124951,1162096,34.8,34.7,35.0,22835,1704,5221,3563,2384,2402
2035,"Humble city, Texas",48,35348,22835,11670,11165,32.8,32.5,33.5,46291,14492,7694,5728,2734,3454
2036,"Huntsville city, Texas",48,35528,46291,25917,20374,27.6,31.6,22.4,40045,2764,4302,6445,4670,5643
2037,"Hurst city, Texas",48,35576,40045,20209,19836,36.8,36.7,36.9,30853,1918,4293,6501,3771,3189
2038,"Hutto city, Texas",48,35624,30853,14647,16206,36.8,37.5,34.9,254190,23980,50490,39092,29636,21472
2039,"Irving city, Texas",48,37000,254190,126296,127894,32.0,32.5,31.6,45404,3690,2412,5289,8285,7557
2040,"Keller city, Texas",48,38632,45404,23290,22114,45.1,44.0,46.3,24476,2082,3343,2868,2037,3291
2041,"Kerrville city, Texas",48,39040,24476,10755,13721,41.2,44.3,40.7,156260,16569,26818,24306,15632,12842
2042,"Killeen city, Texas",48,39148,156260,74058,82202,29.5,28.6,30.2,25560,6392,3653,2871,1829,1697
2043,"Kingsville city, Texas",48,39352,25560,12108,13452,25.9,25.4,27.3,51786,4914,9038,7793,6633,6872
2044,"Kyle city, Texas",48,39952,51786,25397,26389,34.6,35.3,34.3,27880,2771,5047,3258,3285,3448
2045,"Lake Jackson city, Texas",48,40588,27880,14395,13485,30.8,28.2,33.9,22086,1321,628,1939,4907,3157
2046,"Lakeway city, Texas",48,40984,22086,11229,10857,49.2,47.2,50.0,19516,2637,2539,2700,2354,2721
2047,"La Marque city, Texas",48,41116,19516,9683,9833,37.1,39.4,35.1,40729,3595,6137,5242,5929,3858
2048,"Lancaster city, Texas",48,41212,40729,18458,22271,32.1,30.0,35.2,35967,4496,4475,5043,3369,5520
2049,"La Porte city, Texas",48,41440,35967,17733,18234,38.6,36.0,39.9,258014,29854,35055,32289,30706,23348
2050,"Laredo city, Texas",48,41464,258014,127451,130563,29.8,29.1,30.3,114664,6994,13655,19185,17082,12165
2051,"League City city, Texas",48,41980,114664,56349,58315,38.2,38.4,38.1,68993,4251,7301,11407,14007,8371
2052,"Leander city, Texas",48,42016,68993,33227,35766,38.2,39.2,37.8,112853,9808,24580,16303,13218,13429
2053,"Lewisville city, Texas",48,42508,112853,54197,58656,34.6,33.8,35.2,51053,3146,4965,10589,8250,4933
2054,"Little Elm city, Texas",48,43012,51053,25764,25289,36.5,36.9,35.7,81877,9783,10718,10780,8716,9465
2055,"Longview city, Texas",48,43888,81877,39577,42300,34.5,33.4,35.3,260990,48720,36698,32682,24926,23972
2056,"Lubbock city, Texas",48,45000,260990,126426,134564,30.0,29.2,30.9,34075,2975,5253,3318,4174,4065
2057,"Lufkin city, Texas",48,45072,34075,16797,17278,37.1,33.5,40.0,143922,14363,20872,19507,19255,11500
2058,"McAllen city, Texas",48,45384,143922,69887,74035,33.9,32.5,35.6,202680,15046,24892,36676,29960,20894
2059,"McKinney city, Texas",48,45744,202680,99984,102696,37.0,36.0,38.2,74106,5735,8378,11640,10805,8915
2060,"Mansfield city, Texas",48,46452,74106,38086,36020,38.6,37.4,41.1,27789,3294,3501,4037,2809,2124
2061,"Marshall city, Texas",48,46776,27789,12599,15190,32.9,29.1,35.9,148087,15630,22775,18107,17238,16987
2062,"Mesquite city, Texas",48,47892,148087,69481,78606,32.8,31.9,34.8,131292,11715,27335,19262,12925,10915
2063,"Midland city, Texas",48,48072,131292,64931,66361,31.9,32.0,31.8,37050,2367,4758,6079,5629,3198
2064,"Midlothian city, Texas",48,48096,37050,16963,20087,36.0,36.5,34.7,86215,10537,10605,12438,9318,9645
2065,"Mission city, Texas",48,48768,86215,42469,43746,33.1,33.9,32.7,34842,3697,3472,4126,4962,4954
2066,"Mission Bend CDP, Texas",48,48772,34842,17674,17168,41.1,36.3,41.8,76462,5561,9877,9094,8812,13627
2067,"Missouri City city, Texas",48,48804,76462,35869,40593,42.0,39.5,43.1,23201,1316,1155,3832,3593,2169
2068,"Murphy city, Texas",48,50100,23201,10733,12468,39.2,40.9,38.3,32113,9499,3804,3010,2164,3093
2069,"Nacogdoches city, Texas",48,50256,32113,16169,15944,26.6,24.0,30.1,20165,1325,3731,2762,1706,2424
2070,"Nederland city, Texas",48,50580,20165,9537,10628,32.0,30.9,33.3,96630,9811,14005,15388,12453,8542
2071,"New Braunfels city, Texas",48,50820,96630,48877,47753,37.0,33.9,38.2,70212,5430,9637,8288,9794,9752
2072,"North Richland Hills city, Texas",48,52356,70212,36285,33927,41.2,36.5,45.9,116436,12666,18272,17529,14828,8767
2073,"Odessa city, Texas",48,53388,116436,61019,55417,32.0,31.0,32.6,24402,1999,3070,1882,3673,2752
2074,"Paris city, Texas",48,55080,24402,10937,13465,39.8,32.2,46.7,148629,13500,22954,18652,16563,18208
2075,"Pasadena city, Texas",48,56000,148629,70612,78017,34.7,35.0,34.5,120694,8077,17511,17475,14608,13070
2076,"Pearland city, Texas",48,56348,120694,56054,64640,36.1,34.9,36.9,23707,1541,4576,2988,1631,3686
2077,"Pecan Grove CDP, Texas",48,56482,23707,10753,12954,35.4,38.1,32.4,66700,3682,7290,12868,11817,6805
2078,"Pflugerville city, Texas",48,57176,66700,32941,33759,38.0,37.8,38.1,79697,9597,9204,11214,7505,5868
2079,"Pharr city, Texas",48,57200,79697,37251,42446,30.1,30.2,30.0,20401,3325,2425,1686,2875,2048
2080,"Plainview city, Texas",48,57980,20401,9250,11151,28.5,29.2,28.3,287037,27197,38893,44661,39765,38199
2081,"Plano city, Texas",48,58016,287037,142641,144396,38.3,37.3,39.1,55634,5977,7015,6356,7062,5320
2082,"Port Arthur city, Texas",48,58820,55634,28147,27487,35.5,34.0,36.8,23151,1589,5569,3167,2030,2169
2083,"Princeton city, Texas",48,59576,23151,11732,11419,28.5,28.6,27.9,36106,1738,4999,5883,6712,2136
2084,"Prosper town, Texas",48,59696,36106,19363,16743,33.4,31.6,33.7,116369,13956,18579,14120,15704,12542
2085,"Richardson city, Texas",48,61796,116369,56624,59745,35.7,35.4,35.8,49665,3650,8330,4335,8333,5565
2086,"Rockwall city, Texas",48,62828,49665,25486,24179,39.8,35.4,45.3,39464,5924,6218,6240,3977,3585
2087,"Rosenberg city, Texas",48,63284,39464,19505,19959,30.0,35.8,27.7,127130,12797,18193,21102,16543,12158
2088,"Round Rock city, Texas",48,63500,127130,62833,64297,35.3,34.8,36.2,61652,6476,7071,7027,10798,10224
2089,"Rowlett city, Texas",48,63572,61652,30817,30835,43.6,41.8,44.3,27909,2317,1512,4856,5781,3670
2090,"Sachse city, Texas",48,64064,27909,14311,13598,43.6,43.7,43.5,24014,1727,2750,3931,1908,3666
2091,"Saginaw city, Texas",48,64112,24014,11387,12627,38.9,38.6,39.0,101063,12679,14084,13509,10714,10390
2092,"San Angelo city, Texas",48,64472,101063,50227,50836,34.8,33.3,36.3,1451863,153097,234808,201774,166436,151407
2093,"San Antonio city, Texas",48,65000,1451863,715140,736723,34.1,33.3,35.0,24774,3030,2814,2450,2548,2755
2094,"San Benito city, Texas",48,65036,24774,13650,11124,35.7,31.8,40.4,35582,4480,3947,4203,4083,3811
2095,"San Juan city, Texas",48,65516,35582,19646,15936,31.1,27.4,35.8,68578,24413,11816,6770,4078,4066
2096,"San Marcos city, Texas",48,65600,68578,32577,36001,24.3,25.3,23.0,43212,2571,6436,4607,6409,7289
2097,"Schertz city, Texas",48,66128,43212,21355,21857,41.7,41.3,43.2,25389,2794,6246,3803,2440,2537
2098,"Seagoville city, Texas",48,66428,25389,13967,11422,30.9,30.4,34.2,30907,3547,4570,4224,3541,3810
2099,"Seguin city, Texas",48,66644,30907,16092,14815,39.1,36.8,43.6,44881,4132,6349,5586,4836,6118
2100,"Sherman city, Texas",48,67496,44881,23751,21130,38.9,38.4,39.3,20367,1770,1567,4763,2229,2853
2101,"Sienna CDP, Texas",48,67763,20367,11038,9329,38.1,36.7,41.8,36223,3660,4323,3434,5859,5223
2102,"Socorro city, Texas",48,68636,36223,17120,19103,43.4,42.7,43.5,30857,2304,983,3783,6158,4459
2103,"Southlake city, Texas",48,69032,30857,14704,16153,41.2,44.6,37.0,71893,7151,13827,7879,9467,7793
2104,"Spring CDP, Texas",48,69596,71893,35450,36443,31.3,32.2,30.1,109337,6887,8304,15277,16300,13986
2105,"Sugar Land city, Texas",48,70808,109337,54859,54478,41.6,40.5,42.6,85428,8533,13205,10464,9996,9092
2106,"Temple city, Texas",48,72176,85428,43850,41578,34.9,33.8,36.6,36022,2901,5130,5948,3026,5057
2107,"Texarkana city, Texas",48,72368,36022,17700,18322,35.9,33.0,40.7,54246,6393,8730,5630,3930,7596
2108,"Texas City city, Texas",48,72392,54246,24596,29650,31.4,30.4,33.0,44997,2981,7345,7106,7089,6580
2109,"The Colony city, Texas",48,72530,44997,21244,23753,37.8,37.8,37.7,116251,5711,9616,15533,19369,16518
2110,"The Woodlands CDP, Texas",48,72656,116251,54900,61351,42.5,42.3,42.7,32611,1547,3085,5743,3667,4133
2111,"Timberwood Park CDP, Texas",48,73057,32611,15728,16883,35.1,37.3,32.5,107199,13664,17021,12615,11618,11121
2112,"Tyler city, Texas",48,74144,107199,53417,53782,33.9,31.6,36.8,20085,1797,2718,2114,3512,2187
2113,"Universal City city, Texas",48,74408,20085,11024,9061,39.5,33.7,46.2,24848,4149,1614,2659,3270,4065
2114,"University Park city, Texas",48,74492,24848,12337,12511,33.5,33.1,35.2,65384,6737,9706,9217,5459,7256
2115,"Victoria city, Texas",48,75428,65384,32922,32462,33.3,31.8,35.9,139601,25743,20525,14827,13370,14015
2116,"Waco city, Texas",48,76000,139601,65819,73782,29.5,29.8,29.3,21642,2239,2752,2199,3012,3031
2117,"Watauga city, Texas",48,76672,21642,11575,10067,36.5,34.0,37.8,43374,4487,7907,4922,5289,3556
2118,"Waxahachie city, Texas",48,76816,43374,20864,22510,30.8,30.2,31.5,33715,4539,3513,3402,4748,4473
2119,"Weatherford city, Texas",48,76864,33715,16387,17328,38.6,36.8,41.1,41029,3745,6007,4636,3808,2267
2120,"Weslaco city, Texas",48,77272,41029,19874,21155,27.3,26.6,27.5,34264,1622,5624,5864,2364,2151
2121,"West Odessa CDP, Texas",48,77728,34264,16168,18096,30.1,34.5,28.9,102986,15503,15434,13265,9678,10760
2122,"Wichita Falls city, Texas",48,79000,102986,53081,49905,32.7,31.9,33.8,58291,6426,5398,10345,9462,5884
2123,"Wylie city, Texas",48,80356,58291,25959,32332,38.6,39.1,37.8,34421,4537,6071,4086,3856,2218
2124,"American Fork city, Utah",49,01310,34421,16627,17794,28.9,29.4,28.6,21206,894,3846,3487,1945,404
2125,"Bluffdale city, Utah",49,06810,21206,10339,10867,27.5,28.9,27.2,45438,2930,8947,4301,3825,4702
2126,"Bountiful city, Utah",49,07690,45438,22535,22903,30.3,30.6,29.9,19932,2520,3108,2820,2053,2178
2127,"Brigham City city, Utah",49,08460,19932,9866,10066,33.9,35.1,31.8,39892,8710,6063,4603,2150,3344
2128,"Cedar City city, Utah",49,11320,39892,21348,18544,28.1,28.0,28.6,32245,2296,6592,4896,2616,3129
2129,"Clearfield city, Utah",49,13850,32245,17418,14827,30.7,30.7,30.6,23680,2205,2206,3766,2627,3399
2130,"Clinton city, Utah",49,14290,23680,11763,11917,39.8,39.7,39.8,32870,1594,4613,5442,3147,5055
2131,"Cottonwood Heights city, Utah",49,16270,32870,15984,16886,40.3,41.4,39.1,51917,3611,8070,9269,5573,4709
2132,"Draper city, Utah",49,20120,51917,28354,23563,32.6,32.3,34.0,49735,5364,8072,7803,4843,2000
2133,"Eagle Mountain city, Utah",49,20810,49735,23618,26117,24.6,25.8,22.8,24762,1960,2743,4744,3061,2300
2134,"Farmington city, Utah",49,24740,24762,12136,12626,36.6,37.1,35.3,58207,6860,11174,7888,10833,2266
2135,"Herriman city, Utah",49,34970,58207,30626,27581,29.7,26.6,33.3,21938,2032,1609,2436,3405,1407
2136,"Highland city, Utah",49,35190,21938,11900,10038,23.4,23.5,23.0,31389,2450,3868,4658,4230,3475
2137,"Holladay city, Utah",49,36070,31389,15665,15724,40.4,40.2,40.6,22184,2428,3222,1502,1865,4330
