name,brewery_type,address_1,City,State,postal_code,longitude,latitude,state_x,zip_code,brewery_id,NAME,state_y,place,population_total,population_male,population_female,population_median_age,population_median_age_male,population_median_age_female,population_total_2,population_18_to_24,population_25_to_34,population_35_to_44,population_45_to_54,population_55_to_64,income_household,income_household_median,income_family_median,income_nonfamily_median,earnings_median,employment_total,employment_male,employment_female,occupancy_status_total,occupancy_status_occupied,occupancy_status_vacant
Johnny's Calistoga / Mud City Brews,brewpub,1457 Lincoln Ave,Calistoga,California,94515,-122.579054,38.578753,California,94515.0,3863,,,,,,,,,,,,,,,,,,,,,,,,,,
Johnson City Brewing Co,micro,410 E State of Franklin Rd,Johnson City,Tennessee,37601-4871,-82.34636962,36.31715951,Tennessee,37601.0,3864,"Johnson City city, Tennessee",47.0,38320.0,70889.0,32908.0,37981.0,35.6,35.7,35.5,54245.0,3676.0,6577.0,6663.0,6643.0,6679.0,85151.0,45700.0,75246.0,37524.0,34753.0,24341.0,22092.0,24899.0,33824.0,30806.0,3018.0
Jolly Pumpkin Artisan Ales,micro,2319 Bishop Cir E,Dexter,Michigan,48130-1567,-83.87683682,42.32487277,Michigan,48130.0,3865,,,,,,,,,,,,,,,,,,,,,,,,,,
Jolly Pumpkin Cafe and Brewery,brewpub,311 S Main St,Ann Arbor,Michigan,48104-2107,-83.7484551,42.2791598,Michigan,48104.0,3866,"Ann Arbor city, Michigan",26.0,3000.0,121541.0,59341.0,62200.0,28.2,28.0,28.4,24681.0,3362.0,5732.0,2858.0,4075.0,2447.0,22024.0,68864.0,102500.0,73545.0,32487.0,17292.0,45147.0,45614.0,54874.0,51238.0,3636.0
Jolly Pumpkin Pizzeria and Brewery,brewpub,428 Bridge St NW,Grand Rapids,Michigan,49504,-85.6800865,42.970511,Michigan,49504.0,3867,"Grand Rapids city, Michigan",26.0,34000.0,197423.0,97607.0,99816.0,32.8,32.3,33.4,28003.0,2426.0,4712.0,3605.0,2460.0,2157.0,12779.0,59596.0,42949.0,53594.0,35059.0,19255.0,67022.0,67548.0,85623.0,79486.0,6137.0
Jones Creek Brewing,micro,173 Beam Rd,Chehalis,Washington,98532-9303,-123.2774,46.588152,Washington,98532.0,3871,,,,,,,,,,,,,,,,,,,,,,,,,,
Jordan Lake Brewing Co,micro,320 E Durham Rd,Cary,North Carolina,27513-4043,-78.77537897,35.79022306,North Carolina,27513.0,3872,"Cary town, North Carolina",37.0,10740.0,178508.0,88528.0,89980.0,38.7,36.8,40.4,61151.0,19553.0,5967.0,5861.0,7405.0,5226.0,365269.0,70869.0,85388.0,43250.0,61709.0,82971.0,58736.0,62407.0,69951.0,65254.0,4697.0
"Joseph James Brewing Co, Inc",micro,155 N Gibson Rd,Henderson,Nevada,89014-6713,-115.0294086,36.04146875,Nevada,89014.0,3873,"Henderson city, Nevada",32.0,31900.0,322202.0,158108.0,164094.0,40.7,41.0,40.5,646776.0,51900.0,91261.0,86607.0,88855.0,83526.0,9144.0,77924.0,69175.0,54103.0,42048.0,153400.0,93849.0,99218.0,132088.0,124470.0,7618.0
Joymongers Brewing Co.,micro,576 N Eugene St,Greensboro,North Carolina,27401,-79.79380945,36.07871896,North Carolina,27401.0,3876,"Greensboro city, North Carolina",37.0,28000.0,298250.0,136498.0,161752.0,36.3,35.6,37.3,88733.0,25385.0,12716.0,9833.0,8357.0,7495.0,5810.0,123516.0,63755.0,59096.0,31595.0,90765.0,89538.0,106580.0,139565.0,123955.0,15610.0
Joyride Brewing Co,micro,2501 Sheridan Blvd,Edgewater,Colorado,80214-1330,-105.053492,39.7531231,Colorado,80214.0,3877,,,,,,,,,,,,,,,,,,,,,,,,,,
JP DasBrew,micro,44356 S Grimmer Blvd,Fremont,California,94538-6385,-121.9577836,37.5043737,California,94538.0,3878,"Fremont city, California",6.0,26000.0,227523.0,116772.0,110751.0,38.3,37.8,38.9,45247.0,3619.0,4904.0,7376.0,5824.0,3389.0,10496.0,155968.0,172607.0,37479.0,89310.0,180103.0,79811.0,70120.0,79480.0,75716.0,3764.0
JRH Brewing,micro,458 W Walnut St,Johnson City,Tennessee,37604-6766,-82.35483648,36.31169595,Tennessee,37604.0,3879,"Johnson City city, Tennessee",47.0,38320.0,70889.0,32908.0,37981.0,35.6,35.7,35.5,54245.0,3676.0,6577.0,6663.0,6643.0,6679.0,85151.0,45700.0,75246.0,37524.0,34753.0,24341.0,22092.0,24899.0,33824.0,30806.0,3018.0
JT Schmids Restaurant & Brewery,brewpub,2610 E Katella Ave,Anaheim,California,92806-5903,-117.8770639,33.8056683,California,92806.0,3880,"Anaheim city, California",6.0,2000.0,345935.0,168784.0,177151.0,37.2,36.6,37.9,44991.0,2674.0,4298.0,8760.0,3660.0,6384.0,14680.0,81747.0,91012.0,36112.0,37404.0,278757.0,114108.0,116254.0,110319.0,105608.0,4711.0
JT Walker's/Champaign County Brewing Co,brewpub,402 E Main St,Mahomet,Illinois,61853-7444,-88.40289612,40.19498357,Illinois,61853.0,3881,,,,,,,,,,,,,,,,,,,,,,,,,,
Jubeck New World Brewing,micro,115 W 11th St,Dubuque,Iowa,52001-4802,-90.66770404,42.50362393,Iowa,52001.0,3882,"Dubuque city, Iowa",19.0,22395.0,59118.0,28598.0,30520.0,38.5,36.6,39.5,24077.0,3809.0,2585.0,3210.0,1673.0,3083.0,30270.0,64705.0,71345.0,36471.0,36870.0,17678.0,19491.0,18928.0,27553.0,25538.0,2015.0
Jubilee Craft Beer Co,contract,3430 Hampton Ave,Nashville,Tennessee,37215-1408,-86.82509853,36.11746395,Tennessee,37215.0,3883,"Nashville-Davidson metropolitan government (balance), Tennessee",47.0,52006.0,678845.0,327201.0,351644.0,34.9,34.5,35.2,33896.0,2259.0,3570.0,4378.0,3687.0,4095.0,6974.0,50833.0,51449.0,11049.0,40496.0,39615.0,228371.0,240242.0,331262.0,305247.0,26015.0
Jukes Ale Works,brewpub,20560 Elkhorn Dr,Omaha,Nebraska,68022,-96.237282,41.283478,Nebraska,68022.0,3885,"Omaha city, Nebraska",31.0,37000.0,487299.0,242649.0,244650.0,35.6,34.8,36.2,24105.0,1944.0,2296.0,2971.0,3859.0,3864.0,23930.0,62948.0,83376.0,44550.0,39068.0,18038.0,157531.0,155876.0,212802.0,201469.0,11333.0
Julian Brewing Co,micro,2315 Main St,Julian,California,92065,-116.603975,33.079171,California,92065.0,3886,,,,,,,,,,,,,,,,,,,,,,,,,,
Julius Lehrkind Brewing,micro,1717 N Rouse Ave,Bozeman,Montana,59715-2426,-111.031558,45.69633335,Montana,59715.0,3887,"Bozeman city, Montana",30.0,8950.0,54545.0,29777.0,24768.0,29.0,29.4,28.5,34477.0,3840.0,3978.0,4443.0,3160.0,5315.0,26251.0,75388.0,72052.0,47273.0,32140.0,62540.0,23336.0,17989.0,23718.0,21856.0,1862.0
Junction Brewery & Grill,brewpub,110 W American Canyon Rd,American Canyon,California,94503-4196,-122.261689,38.1658134,California,94503.0,3888,"American Canyon city, California",6.0,1640.0,23371.0,11580.0,11791.0,38.7,35.3,40.3,345935.0,30526.0,54439.0,48375.0,47069.0,40627.0,105608.0,114490.0,124838.0,63476.0,43580.0,19274.0,7979.0,8105.0,6650.0,6650.0,0.0
June Lake Brewing,micro,131 S Crawford Ave,June Lake,California,93529,-119.0772032,37.77835282,California,93529.0,3889,,,,,,,,,,,,,,,,,,,,,,,,,,
Junk Ditch Brewing Company,micro,1825 W Main St,Fort Wayne,Indiana,46808-3715,-85.1669014,41.0779727,Indiana,46808.0,3890,"Fort Wayne city, Indiana",18.0,25000.0,263814.0,129891.0,133923.0,34.9,32.8,36.6,25328.0,2453.0,4149.0,3712.0,3078.0,2822.0,24454.0,54737.0,74631.0,54903.0,33736.0,25506.0,83142.0,84195.0,117245.0,109640.0,7605.0
Junkyard Brewing Company,micro,1416 1st Ave N,Moorhead,Minnesota,56560-2208,-96.75706974,46.87621357,Minnesota,56560.0,3891,"Moorhead city, Minnesota",27.0,43864.0,42094.0,22341.0,19753.0,31.1,29.4,32.6,23254.0,1256.0,3156.0,3874.0,2440.0,3063.0,9256.0,57034.0,99476.0,42365.0,37152.0,22874.0,14694.0,13790.0,17871.0,17389.0,482.0
Jupiter,brewpub,2181 Shattuck Ave,Berkeley,California,94704-1308,-122.2676799,37.8697889,California,94704.0,3892,"Berkeley city, California",6.0,6000.0,117147.0,57712.0,59435.0,33.0,33.3,32.8,31892.0,2508.0,4419.0,4311.0,3310.0,3917.0,13479.0,101048.0,170750.0,65536.0,43863.0,104883.0,43455.0,43731.0,50228.0,43893.0,6335.0
K Point Brewing,brewpub,507 Main St,Eau Claire,Wisconsin,54701-3736,-91.49634405,44.81114834,Wisconsin,54701.0,3894,"Eau Claire city, Wisconsin",55.0,22300.0,69196.0,33286.0,35910.0,31.2,31.8,30.6,30671.0,5009.0,6247.0,4440.0,3720.0,2525.0,46857.0,56523.0,64794.0,,30252.0,18093.0,23172.0,24168.0,28762.0,28218.0,544.0
K-Oz Restaurant Brewery,brewpub,121 7th St,San Francisco,California,94103-2835,-122.409904,37.7786408,California,94103.0,3895,"San Francisco city, California",6.0,67000.0,815201.0,417313.0,397888.0,40.4,40.1,41.0,38670.0,2465.0,5049.0,6244.0,4938.0,5346.0,13112.0,121826.0,150429.0,66875.0,76010.0,713617.0,299502.0,271633.0,412269.0,350796.0,61473.0
K2 Brothers Brewing,brewpub,1221 Empire Blvd,Rochester,New York,14609-5946,-77.549992,43.17664,New York,14609.0,3896,"Rochester city, New York",36.0,63000.0,210594.0,100490.0,110104.0,34.6,33.3,36.3,25813.0,2151.0,1747.0,3762.0,2941.0,3770.0,13234.0,121206.0,129844.0,66208.0,31872.0,20597.0,67087.0,75461.0,103333.0,93263.0,10070.0
KÃ¼nstler Brewing,brewpub,302 E Lachapelle,San Antonio,Texas,78204-1945,-98.5000988,29.40503026,Texas,78204.0,3897,"San Antonio city, Texas",48.0,65000.0,1451863.0,715140.0,736723.0,34.1,33.3,35.0,24774.0,3030.0,2814.0,2450.0,2548.0,2755.0,16149.0,43354.0,101160.0,49191.0,32058.0,20920.0,473814.0,472416.0,603670.0,549245.0,54425.0
"Kaiser Brewing Company, LLC",micro,1607 Hawthorne St,Forest Grove,Oregon,97116-2537,-123.0990254,45.51421585,Oregon,97116.0,3898,"Forest Grove city, Oregon",41.0,26200.0,26091.0,11550.0,14541.0,31.8,27.4,34.7,39364.0,2848.0,4668.0,4693.0,3905.0,5067.0,43487.0,66129.0,121745.0,26478.0,38705.0,88418.0,7616.0,8617.0,8720.0,8472.0,248.0
Kaktus Brewing Co.,brewpub,471 South Hill Rd,Bernalillo,New Mexico,87004-9199,-106.5387392,35.30844008,New Mexico,87004.0,3899,,,,,,,,,,,,,,,,,,,,,,,,,,
Kalona Brewing Company,brewpub,405 B Ave,Kalona,Iowa,52247,-91.7075553,41.4833131,Iowa,52247.0,3901,,,,,,,,,,,,,,,,,,,,,,,,,,
Kane Brewing,micro,1750 Bloomsbury Ave,Ocean,New Jersey,07712-3941,-74.0448807,40.2365672,New Jersey,7712.0,3902,,,,,,,,,,,,,,,,,,,,,,,,,,
Kannah Creek Brewing Co,brewpub,1960 N 12th St,Grand Junction,Colorado,81501-2912,-108.5522615,39.08513947,Colorado,81501.0,3903,"Grand Junction city, Colorado",8.0,31660.0,66951.0,33605.0,33346.0,39.0,37.4,40.1,109340.0,14082.0,18311.0,13065.0,11243.0,11674.0,38117.0,59201.0,81755.0,48319.0,34001.0,56261.0,20831.0,21522.0,30264.0,28352.0,1912.0
Kansas City Bier Company,micro,310 W 79th St,Kansas City,Missouri,64114-1843,-94.59367119,38.98548485,Missouri,64114.0,3905,"Kansas City city, Missouri",29.0,38000.0,508415.0,241879.0,266536.0,35.1,34.7,35.5,29380.0,1232.0,2600.0,4505.0,3651.0,3179.0,7798.0,63396.0,124890.0,70613.0,39010.0,15865.0,163058.0,173276.0,243950.0,219020.0,24930.0
Kansas Territory Brewing,micro,310 C St,Washington,Kansas,66968-1909,-97.0511838,39.81655418,Kansas,66968.0,3907,,,,,,,,,,,,,,,,,,,,,,,,,,
Karbach Brewing Co,large,2032 Karbach St,Houston,Texas,77092-8406,-95.4605283,29.8063812,Texas,77092.0,3908,"Houston city, Texas",48.0,35000.0,2287047.0,1124951.0,1162096.0,34.8,34.7,35.0,22835.0,1704.0,5221.0,3563.0,2384.0,2402.0,9574.0,27153.0,104704.0,37383.0,33364.0,192072.0,772846.0,765525.0,1028763.0,924981.0,103782.0
Karl Strauss Brewing Co,regional,5985 Santa Fe St,San Diego,California,92109-1623,-117.231429,32.832579,California,92109.0,3910,"San Diego city, California",6.0,66000.0,1381600.0,707804.0,673796.0,35.9,34.9,37.0,34070.0,2826.0,3995.0,4564.0,4380.0,4664.0,11759.0,93042.0,107093.0,74377.0,48579.0,1150367.0,502249.0,457320.0,555456.0,521000.0,34456.0
Karl Strauss Brewing Co,brewpub,40868 Winchester Rd,Temecula,California,92591-5521,-117.1584479,33.52586892,California,92591.0,3911,"Temecula city, California",6.0,78120.0,110863.0,55173.0,55690.0,35.6,34.5,36.5,26044.0,825.0,3729.0,3066.0,2896.0,2802.0,8692.0,99805.0,104848.0,72389.0,50109.0,81560.0,33855.0,35079.0,36588.0,34958.0,1630.0
Karl Strauss Brewing Co - 4S Ranch,brewpub,10448 Reserve Dr,San Diego,California,92127-3510,-117.113249,33.021301,California,92127.0,3912,"San Diego city, California",6.0,66000.0,1381600.0,707804.0,673796.0,35.9,34.9,37.0,34070.0,2826.0,3995.0,4564.0,4380.0,4664.0,11759.0,93042.0,107093.0,74377.0,48579.0,1150367.0,502249.0,457320.0,555456.0,521000.0,34456.0
Karl Strauss Brewing Co - Anaheim,brewpub,2390 E Orangewood Ave Ste 100,Anaheim,California,92806-6141,-117.8823969,33.79591925,California,92806.0,3913,"Anaheim city, California",6.0,2000.0,345935.0,168784.0,177151.0,37.2,36.6,37.9,44991.0,2674.0,4298.0,8760.0,3660.0,6384.0,14680.0,81747.0,91012.0,36112.0,37404.0,278757.0,114108.0,116254.0,110319.0,105608.0,4711.0
Karl Strauss Brewing Co - Carlsbad,brewpub,5801 Armada Dr,Carlsbad,California,92008-4609,-117.314236,33.124447,California,92008.0,3914,"Carlsbad city, California",6.0,11194.0,115291.0,56167.0,59124.0,46.3,42.9,49.9,81039.0,7288.0,11615.0,9421.0,9146.0,10706.0,32172.0,124669.0,148022.0,75280.0,60094.0,96035.0,34402.0,36054.0,51596.0,48098.0,3498.0
Karl Strauss Brewing Co - Costa Mesa,brewpub,901 S Coast Dr Ste A,Costa Mesa,California,92626-7790,-117.8958305,33.68983637,California,92626.0,3915,"Costa Mesa city, California",6.0,16532.0,110750.0,54741.0,56009.0,37.1,37.4,36.8,50416.0,4817.0,8265.0,6602.0,6240.0,7099.0,16566.0,97904.0,105583.0,48629.0,46358.0,91763.0,39574.0,36231.0,45564.0,43711.0,1853.0
Karl Strauss Brewing Co - Downtown,brewpub,1157 Columbia St,San Diego,California,92101-3511,-117.1672838,32.71730086,California,92101.0,3916,"San Diego city, California",6.0,66000.0,1381600.0,707804.0,673796.0,35.9,34.9,37.0,34070.0,2826.0,3995.0,4564.0,4380.0,4664.0,11759.0,93042.0,107093.0,74377.0,48579.0,1150367.0,502249.0,457320.0,555456.0,521000.0,34456.0
Karl Strauss Brewing Co - Downtown Los Angeles,brewpub,600 Wilshire Blvd Ste 100,Los Angeles,California,90017-3212,-118.256154,34.047978,California,90017.0,3917,"Los Angeles city, California",6.0,44000.0,3849306.0,1920499.0,1928807.0,37.0,36.3,37.8,46398.0,4401.0,8965.0,4765.0,6876.0,3975.0,13574.0,70372.0,82317.0,41376.0,36764.0,3178578.0,1341561.0,1309942.0,1542391.0,1410594.0,131797.0
Karl Strauss Brewing Co - La Jolla,brewpub,1044 Wall St,La Jolla,California,92037-4437,-117.2742141,32.84679009,California,92037.0,3918,,,,,,,,,,,,,,,,,,,,,,,,,,
Karl Strauss Brewing Co - Sorrento Mesa,brewpub,9675 Scranton Rd,San Diego,California,92121-1761,-117.2027066,32.89634566,California,92121.0,3919,"San Diego city, California",6.0,66000.0,1381600.0,707804.0,673796.0,35.9,34.9,37.0,34070.0,2826.0,3995.0,4564.0,4380.0,4664.0,11759.0,93042.0,107093.0,74377.0,48579.0,1150367.0,502249.0,457320.0,555456.0,521000.0,34456.0
Karl Strauss Brewing Co - Universal CityWalk,brewpub,1000 Universal Studios Blvd,Universal City,California,91608-1008,-118.3529336,34.1322144,California,91608.0,3920,,,,,,,,,,,,,,,,,,,,,,,,,,
Karst Brewing LLC,micro,315 1st St,Fountain,Minnesota,55935-8816,-92.13521386,43.73997404,Minnesota,55935.0,3921,,,,,,,,,,,,,,,,,,,,,,,,,,
Kassik's Brewery,micro,47160 Spruce Haven St,Kenai,Alaska,99611-9677,-151.307721,60.663773,Alaska,99611.0,3922,,,,,,,,,,,,,,,,,,,,,,,,,,
Kathrin's Biergarten,brewpub,4810 Granite Dr Ste 1A,Rocklin,California,95677,-121.2241825,38.79092485,California,95677.0,3925,"Rocklin city, California",6.0,62364.0,72986.0,36083.0,36903.0,38.0,37.5,38.5,44404.0,5900.0,6196.0,7331.0,3469.0,4004.0,16105.0,107520.0,126030.0,65208.0,60557.0,57462.0,23594.0,23917.0,26221.0,25528.0,693.0
Kauai Beer Company,brewpub,4265 Rice St,Lihue,Hawaii,96766,-159.3647876,21.9722854,Hawaii,96766.0,3926,,,,,,,,,,,,,,,,,,,,,,,,,,
Kauai Island Brewery,brewpub,4350 Waialo Rd,Eleele,Hawaii,96705,-159.586522,21.901641,Hawaii,96705.0,3927,,,,,,,,,,,,,,,,,,,,,,,,,,
Kaweah Brewing Co.,micro,1054 E Walnut Ave,Tulare,California,93274,-119.3349798,36.19307993,California,93274.0,3928,"Tulare city, California",6.0,80644.0,70724.0,34188.0,36536.0,29.6,29.4,30.1,72673.0,7267.0,8416.0,11224.0,7284.0,6699.0,24885.0,63668.0,66856.0,32311.0,35089.0,50189.0,21992.0,21192.0,21637.0,20974.0,663.0
Keegan Ales,micro,20 Saint James St,Kingston,New York,12401-4534,-74.012151,41.931636,New York,12401.0,3929,"Kingston city, New York",36.0,39727.0,24098.0,11082.0,13016.0,44.3,44.1,44.6,36220.0,5204.0,4065.0,3163.0,562.0,959.0,9411.0,63061.0,80469.0,31065.0,41431.0,17305.0,7564.0,9117.0,12881.0,12160.0,721.0
Keg & Lantern Brewing Co,brewpub,97 Nassau Ave,New York,New York,11222-3081,-73.95031963,40.7241037,New York,11222.0,3931,"New York city, New York",36.0,51000.0,8467513.0,4066818.0,4400695.0,38.1,36.8,39.5,48364.0,4182.0,6049.0,6567.0,5865.0,5508.0,6069.0,42129.0,118470.0,47360.0,43133.0,26015.0,2687028.0,2839766.0,3641931.0,3263895.0,378036.0
Keg Creek Brewing Company,micro,22381 221st S,Glenwood,Iowa,51534-5183,-95.7611617,41.0257584,Iowa,51534.0,3932,,,,,,,,,,,,,,,,,,,,,,,,,,
Kells Brew Pub,brewpub,210 NW 21st Ave,Portland,Oregon,97209-1004,-122.6941546,45.52447285,Oregon,97209.0,3935,"Portland city, Oregon",41.0,59000.0,642218.0,318808.0,323410.0,38.3,38.3,38.3,35579.0,2708.0,7539.0,4020.0,3619.0,4012.0,11598.0,36125.0,79590.0,40542.0,46590.0,50737.0,229443.0,227784.0,303483.0,286734.0,16749.0
Kellys Brewpub,brewpub,3222 Central Ave SE,Albuquerque,New Mexico,87106-1458,-106.6085695,35.0800666,New Mexico,87106.0,3937,"Albuquerque city, New Mexico",35.0,2000.0,562591.0,278377.0,284214.0,38.9,37.5,40.3,31890.0,1692.0,6001.0,3695.0,4705.0,3630.0,13192.0,58512.0,57622.0,-666666666.0,37019.0,29527.0,185085.0,181908.0,256814.0,243582.0,13232.0
Kelsey Block Brewing Company,brewpub,41 N Main St,Three Rivers,Michigan,49093-1531,-85.63333961,41.94474661,Michigan,49093.0,3939,,,,,,,,,,,,,,,,,,,,,,,,,,
Kelsey Creek Brewing,micro,3945 Main St,Kelseyville,California,95451-7424,-122.8382903,38.97782568,California,95451.0,3940,,,,,,,,,,,,,,,,,,,,,,,,,,
KelSo Beer Company,contract,529 Waverly Ave,New York,New York,11238-2701,-73.96564,40.68267586,New York,11238.0,3941,"New York city, New York",36.0,51000.0,8467513.0,4066818.0,4400695.0,38.1,36.8,39.5,48364.0,4182.0,6049.0,6567.0,5865.0,5508.0,6069.0,42129.0,118470.0,47360.0,43133.0,26015.0,2687028.0,2839766.0,3641931.0,3263895.0,378036.0
Kenai River Brewing Co,brewpub,308 Homestead Ln,Soldotna,Alaska,99669-8010,-151.0561141,60.4850753,Alaska,99669.0,3942,,,,,,,,,,,,,,,,,,,,,,,,,,
Kern River Brewing Co,brewpub,13415 Sierra Way,Kernville,California,93238-9714,-118.4192013,35.75768083,California,93238.0,3949,,,,,,,,,,,,,,,,,,,,,,,,,,
Mill Whistle Brewing,micro,1354 Lennoxville Rd,Beaufort,North Carolina,28616,-76.65042934,34.71738799,North Carolina,28616.0,3950,,,,,,,,,,,,,,,,,,,,,,,,,,
Kernersville Brewing Company,micro,210 N Main St,Kernersville,North Carolina,27284-4004,-80.07181578,36.12191605,North Carolina,27284.0,3951,"Kernersville town, North Carolina",37.0,35600.0,27665.0,13186.0,14479.0,38.4,38.4,38.4,25962.0,1797.0,4041.0,2970.0,2323.0,2512.0,9247.0,35905.0,47749.0,27887.0,45530.0,24309.0,8448.0,8505.0,12795.0,12113.0,682.0
Kettlehead Brewing Company,brewpub,407 W Main St,Tilton,New Hampshire,03276-5012,-71.60013898,43.44219881,New Hampshire,3276.0,3954,,,,,,,,,,,,,,,,,,,,,,,,,,
Kettlehouse Brewing Co - Southside,micro,602 Myrtle St,Missoula,Montana,59801-2704,-113.9987621,46.8655748,Montana,59801.0,3956,"Missoula city, Montana",30.0,50200.0,74834.0,36389.0,38445.0,34.7,34.6,34.8,63739.0,5542.0,9259.0,9531.0,6253.0,8076.0,10059.0,63270.0,75627.0,43911.0,33514.0,20158.0,24739.0,26591.0,35602.0,33744.0,1858.0
Keweenaw Brewing Co,micro,408 Shelden Ave,Houghton,Michigan,49931-2138,-88.5687729,47.1219857,Michigan,49931.0,3958,,,,,,,,,,,,,,,,,,,,,,,,,,
Keweenaw Brewing Co - Production Facility,micro,408 Shelden Ave,Houghton,Michigan,49931,-88.5687729,47.1219857,Michigan,49931.0,3959,,,,,,,,,,,,,,,,,,,,,,,,,,
Key City Brewing Co.,brewpub,1311 Washington St.,Vicksburg,Mississippi,39180,-90.88216445,32.34927291,Mississippi,39180.0,3961,"Vicksburg city, Mississippi",28.0,76720.0,22832.0,11003.0,11829.0,36.5,35.2,39.1,23999.0,1749.0,4873.0,2479.0,2126.0,3881.0,11719.0,35419.0,135619.0,41938.0,27018.0,33354.0,6589.0,7754.0,10068.0,8417.0,1651.0
Kickback Brewery,micro,934 Osgood Hill Rd,Westford,Vermont,05494-9740,-72.99402467,44.582023,Vermont,5494.0,3964,,,,,,,,,,,,,,,,,,,,,,,,,,
Kiitos Brewing,micro,608 W 700 S,Salt Lake City,Utah,84104-1016,-111.895509,40.75505333,Utah,84104.0,3966,"Salt Lake City city, Utah",49.0,67000.0,200475.0,101354.0,99121.0,32.5,32.8,31.9,95038.0,6239.0,11916.0,14504.0,10447.0,12272.0,11154.0,108047.0,53128.0,137155.0,39257.0,24865.0,76336.0,70941.0,99551.0,89839.0,9712.0
Kills Boro Brewing Company,micro,62 Van Duzer St,New York,New York,10301-3226,-74.07740788,40.636479,New York,10301.0,3967,"New York city, New York",36.0,51000.0,8467513.0,4066818.0,4400695.0,38.1,36.8,39.5,48364.0,4182.0,6049.0,6567.0,5865.0,5508.0,6069.0,42129.0,118470.0,47360.0,43133.0,26015.0,2687028.0,2839766.0,3641931.0,3263895.0,378036.0
Kilowatt Brewing,micro,7576 Clairemont Mesa Blvd,San Diego,California,92111-1504,-117.208801,32.8276353,California,92111.0,3968,"San Diego city, California",6.0,66000.0,1381600.0,707804.0,673796.0,35.9,34.9,37.0,34070.0,2826.0,3995.0,4564.0,4380.0,4664.0,11759.0,93042.0,107093.0,74377.0,48579.0,1150367.0,502249.0,457320.0,555456.0,521000.0,34456.0
Kilt Check Brewing Co,micro,4814 Hardware Dr NE,Albuquerque,New Mexico,87109,-106.5898844,35.13600551,New Mexico,87109.0,3970,"Albuquerque city, New Mexico",35.0,2000.0,562591.0,278377.0,284214.0,38.9,37.5,40.3,31890.0,1692.0,6001.0,3695.0,4705.0,3630.0,13192.0,58512.0,57622.0,-666666666.0,37019.0,29527.0,185085.0,181908.0,256814.0,243582.0,13232.0
Kinetic Brewing Company,brewpub,735 W Lancaster Blvd,Lancaster,California,93534-3118,-118.1433223,34.6978404,California,93534.0,3975,"Lancaster city, California",6.0,40130.0,170134.0,85649.0,84485.0,31.8,30.1,34.9,39237.0,3438.0,5794.0,5579.0,5230.0,3539.0,11689.0,64242.0,71068.0,51805.0,40319.0,128224.0,55755.0,55524.0,53460.0,51333.0,2127.0
King Canary Brewing Company,micro,562 Williamson Rd,Mooresville,North Carolina,28117-9186,-80.8683812,35.5706022,North Carolina,28117.0,3976,"Mooresville town, North Carolina",37.0,44220.0,51596.0,25469.0,26127.0,36.3,35.1,37.2,19765.0,1471.0,2341.0,2640.0,1563.0,2503.0,11241.0,111936.0,83796.0,40304.0,47629.0,384856.0,16158.0,16233.0,21937.0,20277.0,1660.0
King Cong Brewing Company,micro,1709 del Paso Blvd,Sacramento,California,95815-3016,-121.456029,38.60771757,California,95815.0,3977,"Sacramento city, California",6.0,64000.0,525028.0,257437.0,267591.0,36.3,35.0,38.1,162780.0,17446.0,22421.0,23546.0,18177.0,13984.0,41871.0,75311.0,90755.0,50953.0,41239.0,434705.0,175727.0,180061.0,210715.0,202093.0,8622.0
King Harbor Brewing Co,micro,2907 182nd St,Redondo Beach,California,90278-3922,-118.3600656,33.86561891,California,90278.0,3979,"Redondo Beach city, California",6.0,60018.0,69779.0,33825.0,35954.0,44.0,44.7,42.3,81653.0,5128.0,15481.0,11213.0,11683.0,12045.0,29450.0,121445.0,151380.0,58395.0,79436.0,55838.0,21798.0,22500.0,28355.0,26986.0,1369.0
King Street Brewing Co,micro,9050 King Street,Anchorage,Alaska,99515,-149.879076,61.13848935,Alaska,99515.0,3980,"Anchorage municipality, Alaska",2.0,3000.0,288121.0,147647.0,140474.0,35.2,33.9,36.0,288121.0,27344.0,47051.0,42922.0,32763.0,32652.0,109584.0,86654.0,109002.0,48842.0,43506.0,225620.0,97726.0,91283.0,119808.0,109584.0,10224.0
Kings Brewing Company,micro,8560 Vineyard Ave Ste 301,Rancho Cucamonga,California,91730-4395,-117.6110744,34.1064155,California,91730.0,3983,"Rancho Cucamonga city, California",6.0,59451.0,175138.0,85930.0,89208.0,35.8,34.1,37.7,41291.0,3429.0,2943.0,3282.0,5396.0,7666.0,15105.0,83850.0,98265.0,51649.0,50017.0,136143.0,55246.0,57640.0,59083.0,57290.0,1793.0
Kings County Brewers Collective,micro,381 Troutman St,New York,New York,11237-2613,-73.9236202,40.7060306,New York,11237.0,3984,"New York city, New York",36.0,51000.0,8467513.0,4066818.0,4400695.0,38.1,36.8,39.5,48364.0,4182.0,6049.0,6567.0,5865.0,5508.0,6069.0,42129.0,118470.0,47360.0,43133.0,26015.0,2687028.0,2839766.0,3641931.0,3263895.0,378036.0
Kings River Brewing Company,planning,,Clovis,California,93612-2825,-119.7029194,36.8252277,California,93612.0,3985,"Clovis city, California",6.0,14218.0,122985.0,58759.0,64226.0,33.7,34.1,32.8,42564.0,4312.0,8637.0,5877.0,5676.0,4577.0,12528.0,84837.0,98276.0,30978.0,45800.0,89132.0,35778.0,38530.0,40037.0,38762.0,1275.0
